org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,0
org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,90
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,0
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,86
org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,0
org.apache.tools.ant.taskdefs.cvslib.CvsUser,0
org.apache.tools.ant.taskdefs.cvslib.CvsVersion,3
org.apache.tools.ant.taskdefs.cvslib.RCSFile,3
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,1
org.apache.tools.ant.taskdefs.email.EmailAddress,3
org.apache.tools.ant.taskdefs.email.EmailTask,483
org.apache.tools.ant.taskdefs.email.EmailTask.Encoding,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.email.Header,2
org.apache.tools.ant.taskdefs.email.Mailer,270
org.apache.tools.ant.taskdefs.email.Message,14
org.apache.tools.ant.taskdefs.email.MimeMailer,6
org.apache.tools.ant.taskdefs.email.MimeMailer.SimpleAuthenticator,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.email.MimeMailer.StringDataSource,5
org.apache.tools.ant.taskdefs.email.PlainMailer,3
org.apache.tools.ant.taskdefs.email.UUMailer,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.CommandLauncher,28
org.apache.tools.ant.taskdefs.launcher.CommandLauncherProxy,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.Java13CommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.MacCommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.OS2CommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.PerlScriptCommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.ScriptCommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.launcher.VmsCommandLauncher,6
org.apache.tools.ant.taskdefs.launcher.WinNTCommandLauncher,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ANTLR,187
org.apache.tools.ant.taskdefs.optional.Cab,38
org.apache.tools.ant.taskdefs.optional.EchoProperties,64
org.apache.tools.ant.taskdefs.optional.EchoProperties.FormatAttribute,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.EchoProperties.Tuple,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.Javah,422
org.apache.tools.ant.taskdefs.optional.Javah.ClassArgument,0
org.apache.tools.ant.taskdefs.optional.Native2Ascii,80
org.apache.tools.ant.taskdefs.optional.Native2Ascii.ExtMapper,3
org.apache.tools.ant.taskdefs.optional.NetRexxC,897
org.apache.tools.ant.taskdefs.optional.NetRexxC.TraceAttr,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.NetRexxC.VerboseAttr,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.PropertyFile,23
org.apache.tools.ant.taskdefs.optional.PropertyFile.Entry,6
org.apache.tools.ant.taskdefs.optional.PropertyFile.Entry.Operation,1
org.apache.tools.ant.taskdefs.optional.PropertyFile.Entry.Type,1
org.apache.tools.ant.taskdefs.optional.PropertyFile.Unit,1
org.apache.tools.ant.taskdefs.optional.RenameExtensions,2
org.apache.tools.ant.taskdefs.optional.ReplaceRegExp,65
org.apache.tools.ant.taskdefs.optional.Rpm,65
org.apache.tools.ant.taskdefs.optional.SchemaValidate,102
org.apache.tools.ant.taskdefs.optional.SchemaValidate.SchemaLocation,0
org.apache.tools.ant.taskdefs.optional.Script,0
org.apache.tools.ant.taskdefs.optional.TraXLiaison,222
org.apache.tools.ant.taskdefs.optional.XMLValidateTask,283
org.apache.tools.ant.taskdefs.optional.XMLValidateTask.Attribute,2
org.apache.tools.ant.taskdefs.optional.XMLValidateTask.Property,2
org.apache.tools.ant.taskdefs.optional.XMLValidateTask.ValidatorErrorHandler,9
org.apache.tools.ant.taskdefs.optional.XSLTTraceSupport,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.Xalan2TraceSupport,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck,27
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckin,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckinDefault,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ccm.CCMCheckout,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ccm.CCMCreateTask,159
org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure,22
org.apache.tools.ant.taskdefs.optional.ccm.Continuus,11
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckin,108
org.apache.tools.ant.taskdefs.optional.clearcase.CCCheckout,282
org.apache.tools.ant.taskdefs.optional.clearcase.CCLock,155
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkattr,196
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,139
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkdir,39
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkelem,194
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklabel,176
org.apache.tools.ant.taskdefs.optional.clearcase.CCMklbtype,235
org.apache.tools.ant.taskdefs.optional.clearcase.CCRmtype,157
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnCheckout,4
org.apache.tools.ant.taskdefs.optional.clearcase.CCUnlock,62
org.apache.tools.ant.taskdefs.optional.clearcase.CCUpdate,93
org.apache.tools.ant.taskdefs.optional.clearcase.ClearCase,43
org.apache.tools.ant.taskdefs.optional.depend.AntAnalyzer,1
org.apache.tools.ant.taskdefs.optional.depend.ClassFile,0
org.apache.tools.ant.taskdefs.optional.depend.ClassFileIterator,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.depend.ClassFileUtils,1
org.apache.tools.ant.taskdefs.optional.depend.Depend,249
org.apache.tools.ant.taskdefs.optional.depend.Depend.ClassFileInfo,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.depend.DirectoryIterator,1
org.apache.tools.ant.taskdefs.optional.depend.JarFileIterator,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry,13
org.apache.tools.ant.taskdefs.optional.depend.constantpool.DoubleCPInfo,1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.FloatCPInfo,1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.IntegerCPInfo,1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.InterfaceMethodRefCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.InvokeDynamicCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.LongCPInfo,1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodHandleCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodRefCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.MethodTypeCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.NameAndTypeCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.StringCPInfo,0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.Utf8CPInfo,0
org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool,238
org.apache.tools.ant.taskdefs.optional.ejb.BorlandGenerateClient,22
org.apache.tools.ant.taskdefs.optional.ejb.DescriptorHandler,17
org.apache.tools.ant.taskdefs.optional.ejb.EJBDeploymentTool,6
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar,153
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.CMPVersion,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.Config,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.DTDLocation,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.EjbJar.NamingScheme,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.GenericDeploymentTool,292
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetDeploymentTool,52
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,81
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.Classname,9
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbInfo,362
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbcException,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.EjbcHandler,14
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.RedirectOutput,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask,50
org.apache.tools.ant.taskdefs.optional.ejb.InnerClassFilenameFilter,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ejb.JbossDeploymentTool,8
org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool,295
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicDeploymentTool,385
org.apache.tools.ant.taskdefs.optional.ejb.WeblogicTOPLinkDeploymentTool,2
org.apache.tools.ant.taskdefs.optional.ejb.WebsphereDeploymentTool,405
org.apache.tools.ant.taskdefs.optional.extension.Compatability,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.extension.Compatibility,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.extension.Extension,178
org.apache.tools.ant.taskdefs.optional.extension.ExtensionAdapter,25
org.apache.tools.ant.taskdefs.optional.extension.ExtensionResolver,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet,0
org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil,15
org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute,0
org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask,0
org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask,0
org.apache.tools.ant.taskdefs.optional.extension.JarLibManifestTask,46
org.apache.tools.ant.taskdefs.optional.extension.JarLibResolveTask,24
org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,9
org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer,10
org.apache.tools.ant.taskdefs.optional.extension.Specification,110
org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,0
org.apache.tools.ant.taskdefs.optional.extension.resolvers.LocationResolver,0
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,0
org.apache.tools.ant.taskdefs.optional.i18n.Translate,93
org.apache.tools.ant.taskdefs.optional.image.Image,113
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,63
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,4
org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,3
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,7
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,12
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,39
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,14
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,89
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,10
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,6
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,1
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,364
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.FormatAttribute,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,17
org.apache.tools.ant.taskdefs.optional.jlink.jlink,102
org.apache.tools.ant.taskdefs.optional.jsp.Jasper41Mangler,3
org.apache.tools.ant.taskdefs.optional.jsp.JspC,734
org.apache.tools.ant.taskdefs.optional.jsp.JspC.WebAppParameter,0
org.apache.tools.ant.taskdefs.optional.jsp.JspMangler,1
org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler,10
org.apache.tools.ant.taskdefs.optional.jsp.WLJspc,10
org.apache.tools.ant.taskdefs.optional.jsp.compilers.DefaultJspCompilerAdapter,26
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC,10
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapter,6
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory,3
org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer,36
org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer.Format,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.ArrayEnumeration,0
org.apache.tools.ant.taskdefs.optional.junit.BaseTest,233
org.apache.tools.ant.taskdefs.optional.junit.BatchTest,26
org.apache.tools.ant.taskdefs.optional.junit.BriefJUnitResultFormatter,89
org.apache.tools.ant.taskdefs.optional.junit.CompoundEnumeration,0
org.apache.tools.ant.taskdefs.optional.junit.Constants,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.CustomJUnit4TestAdapterCache,3
org.apache.tools.ant.taskdefs.optional.junit.DOMUtil,6
org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeFilter,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.DOMUtil.NodeListImpl,1
org.apache.tools.ant.taskdefs.optional.junit.Enumerations,1
org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder,250
org.apache.tools.ant.taskdefs.optional.junit.FailureRecorder.TestInfos,6
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement,110
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement.DelayedFileOutputStream,0
org.apache.tools.ant.taskdefs.optional.junit.FormatterElement.TypeAttribute,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestListener,1
org.apache.tools.ant.taskdefs.optional.junit.IgnoredTestResult,0
org.apache.tools.ant.taskdefs.optional.junit.JUnit4TestMethodAdapter,5
org.apache.tools.ant.taskdefs.optional.junit.JUnit4TestMethodAdapter.MultipleMethodsFilter,0
org.apache.tools.ant.taskdefs.optional.junit.JUnitResultFormatter,10
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask,2813
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.ForkMode,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.ForkedTestConfiguration,0
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.JUnitLogOutputStream,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.JUnitLogStreamHandler,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.SummaryAttribute,1
org.apache.tools.ant.taskdefs.optional.junit.JUnitTask.TestResultHolder,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror,3
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror.JUnitResultFormatterMirror,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror.JUnitTestRunnerMirror,36
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirror.SummaryJUnitResultFormatterMirror,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirrorImpl,3
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirrorImpl.VmExitErrorTest,6
org.apache.tools.ant.taskdefs.optional.junit.JUnitTest,242
org.apache.tools.ant.taskdefs.optional.junit.JUnitTestRunner,489
org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper,1
org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.PlainJUnitResultFormatter,73
org.apache.tools.ant.taskdefs.optional.junit.SummaryJUnitResultFormatter,43
org.apache.tools.ant.taskdefs.optional.junit.TearDownOnVmCrash,49
org.apache.tools.ant.taskdefs.optional.junit.TestIgnored,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.TestListenerWrapper,0
org.apache.tools.ant.taskdefs.optional.junit.XMLConstants,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,115
org.apache.tools.ant.taskdefs.optional.junit.XMLResultAggregator,45
org.apache.tools.ant.taskdefs.optional.native2ascii.DefaultNative2Ascii,6
org.apache.tools.ant.taskdefs.optional.native2ascii.KaffeNative2Ascii,3
org.apache.tools.ant.taskdefs.optional.native2ascii.Native2AsciiAdapter,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.native2ascii.Native2AsciiAdapterFactory,6
org.apache.tools.ant.taskdefs.optional.native2ascii.SunNative2Ascii,1
org.apache.tools.ant.taskdefs.optional.net.FTP,1643
org.apache.tools.ant.taskdefs.optional.net.FTP.Action,1
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPDirectoryScanner,22
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPDirectoryScanner.AntFTPFile,76
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPDirectoryScanner.AntFTPRootFile,1
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPFileProxy,35
org.apache.tools.ant.taskdefs.optional.net.FTP.FTPSystemType,1
org.apache.tools.ant.taskdefs.optional.net.FTP.Granularity,3
org.apache.tools.ant.taskdefs.optional.net.FTP.LanguageCode,3
org.apache.tools.ant.taskdefs.optional.net.FTPConfigurator,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.net.FTPTask,2732
org.apache.tools.ant.taskdefs.optional.net.FTPTask.Action,1
org.apache.tools.ant.taskdefs.optional.net.FTPTask.FTPSystemType,1
org.apache.tools.ant.taskdefs.optional.net.FTPTask.Granularity,3
org.apache.tools.ant.taskdefs.optional.net.FTPTaskConfig,21
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirror,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirrorImpl,0
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirrorImpl.FTPDirectoryScanner,22
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirrorImpl.FTPDirectoryScanner.AntFTPFile,76
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirrorImpl.FTPDirectoryScanner.AntFTPRootFile,1
org.apache.tools.ant.taskdefs.optional.net.FTPTaskMirrorImpl.FTPFileProxy,35
org.apache.tools.ant.taskdefs.optional.net.MimeMail,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.net.RExecTask,26
org.apache.tools.ant.taskdefs.optional.net.RExecTask.AntRExecClient,6
org.apache.tools.ant.taskdefs.optional.net.RExecTask.RExecRead,0
org.apache.tools.ant.taskdefs.optional.net.RExecTask.RExecSubTask,3
org.apache.tools.ant.taskdefs.optional.net.RExecTask.RExecWrite,0
org.apache.tools.ant.taskdefs.optional.net.SetProxy,25
org.apache.tools.ant.taskdefs.optional.net.SetProxy.ProxyAuth,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.net.TelnetTask,21
org.apache.tools.ant.taskdefs.optional.net.TelnetTask.AntTelnetClient,3
org.apache.tools.ant.taskdefs.optional.net.TelnetTask.TelnetRead,0
org.apache.tools.ant.taskdefs.optional.net.TelnetTask.TelnetSubTask,3
org.apache.tools.ant.taskdefs.optional.net.TelnetTask.TelnetWrite,0
org.apache.tools.ant.taskdefs.optional.pvcs.Pvcs,545
org.apache.tools.ant.taskdefs.optional.pvcs.PvcsProject,0
org.apache.tools.ant.taskdefs.optional.script.ScriptDef,33
org.apache.tools.ant.taskdefs.optional.script.ScriptDef.Attribute,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.script.ScriptDef.NestedElement,3
org.apache.tools.ant.taskdefs.optional.script.ScriptDefBase,15
org.apache.tools.ant.taskdefs.optional.sos.SOS,628
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckin,6
org.apache.tools.ant.taskdefs.optional.sos.SOSCheckout,3
org.apache.tools.ant.taskdefs.optional.sos.SOSCmd,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.sos.SOSGet,10
org.apache.tools.ant.taskdefs.optional.sos.SOSLabel,6
org.apache.tools.ant.taskdefs.optional.sound.AntSoundPlayer,74
org.apache.tools.ant.taskdefs.optional.sound.SoundTask,2
org.apache.tools.ant.taskdefs.optional.sound.SoundTask.BuildAlert,9
org.apache.tools.ant.taskdefs.optional.splash.SplashScreen,48
org.apache.tools.ant.taskdefs.optional.splash.SplashTask,37
org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage,47
org.apache.tools.ant.taskdefs.optional.ssh.AbstractSshMessage.ProgressMonitor,0
org.apache.tools.ant.taskdefs.optional.ssh.Directory,52
org.apache.tools.ant.taskdefs.optional.ssh.LogListener,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.ssh.SSHBase,64
org.apache.tools.ant.taskdefs.optional.ssh.SSHExec,150
org.apache.tools.ant.taskdefs.optional.ssh.SSHSession,20
org.apache.tools.ant.taskdefs.optional.ssh.SSHSession.LocalTunnel,9
org.apache.tools.ant.taskdefs.optional.ssh.SSHSession.NestedSequential,0
org.apache.tools.ant.taskdefs.optional.ssh.SSHSession.RemoteTunnel,9
org.apache.tools.ant.taskdefs.optional.ssh.SSHUserInfo,131
org.apache.tools.ant.taskdefs.optional.ssh.Scp,198
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessage,26
org.apache.tools.ant.taskdefs.optional.ssh.ScpFromMessageBySftp,3
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessage,14
org.apache.tools.ant.taskdefs.optional.ssh.ScpToMessageBySftp,14
org.apache.tools.ant.taskdefs.optional.testing.BlockFor,0
org.apache.tools.ant.taskdefs.optional.testing.BuildTimeoutException,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.testing.Funtest,285
org.apache.tools.ant.taskdefs.optional.testing.Funtest.NestedCondition,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.unix.AbstractAccessTask,10
org.apache.tools.ant.taskdefs.optional.unix.Chgrp,1
org.apache.tools.ant.taskdefs.optional.unix.Chown,1
org.apache.tools.ant.taskdefs.optional.unix.Symlink,130
org.apache.tools.ant.taskdefs.optional.vss.MSVSS,1361
org.apache.tools.ant.taskdefs.optional.vss.MSVSS.CurrentModUpdated,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.vss.MSVSS.WritableFiles,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.vss.MSVSSADD,19
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN,15
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKOUT,45
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCREATE,6
org.apache.tools.ant.taskdefs.optional.vss.MSVSSConstants,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.vss.MSVSSGET,55
org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY,55
org.apache.tools.ant.taskdefs.optional.vss.MSVSSHISTORY.BriefCodediffNofile,Class contains less than 2 methods
org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL,10
org.apache.tools.ant.taskdefs.optional.windows.Attrib,118
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,47
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter.RmicFileNameMapper,3
org.apache.tools.ant.taskdefs.rmic.ForkingSunRmic,1
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,1
org.apache.tools.ant.taskdefs.rmic.RmicAdapter,6
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,3
org.apache.tools.ant.taskdefs.rmic.SunRmic,1
org.apache.tools.ant.taskdefs.rmic.WLRmic,10
org.apache.tools.ant.taskdefs.rmic.XNewRmic,Class contains less than 2 methods
org.apache.tools.ant.types.AbstractFileSet,1538
org.apache.tools.ant.types.AntFilterReader,13
org.apache.tools.ant.types.ArchiveFileSet,419
org.apache.tools.ant.types.ArchiveScanner,40
org.apache.tools.ant.types.Assertions,0
org.apache.tools.ant.types.Assertions.BaseAssertion,11
org.apache.tools.ant.types.Assertions.DisabledAssertion,Class contains less than 2 methods
org.apache.tools.ant.types.Assertions.EnabledAssertion,Class contains less than 2 methods
org.apache.tools.ant.types.Commandline,255
org.apache.tools.ant.types.Commandline.Argument,0
org.apache.tools.ant.types.Commandline.Marker,6
org.apache.tools.ant.types.CommandlineJava,483
org.apache.tools.ant.types.CommandlineJava.SysProperties,22
org.apache.tools.ant.types.Comparison,1
org.apache.tools.ant.types.DTDLocation,Class contains less than 2 methods
org.apache.tools.ant.types.DataType,193
org.apache.tools.ant.types.Description,6
org.apache.tools.ant.types.DirSet,10
org.apache.tools.ant.types.EnumeratedAttribute,24
org.apache.tools.ant.types.Environment,0
org.apache.tools.ant.types.Environment.Variable,0
org.apache.tools.ant.types.FileList,1
org.apache.tools.ant.types.FileList.FileName,0
org.apache.tools.ant.types.FileSet,6
org.apache.tools.ant.types.FilterChain,0
org.apache.tools.ant.types.FilterSet,246
org.apache.tools.ant.types.FilterSet.Filter,2
org.apache.tools.ant.types.FilterSet.FiltersFile,Class contains less than 2 methods
org.apache.tools.ant.types.FilterSet.OnMissing,Class contains less than 2 methods
org.apache.tools.ant.types.FilterSetCollection,0
org.apache.tools.ant.types.FlexInteger,0
org.apache.tools.ant.types.LogLevel,1
org.apache.tools.ant.types.Mapper,51
org.apache.tools.ant.types.Mapper.MapperType,1
org.apache.tools.ant.types.Parameter,9
org.apache.tools.ant.types.Parameterizable,Class contains less than 2 methods
org.apache.tools.ant.types.Path,503
org.apache.tools.ant.types.Path.PathElement,0
org.apache.tools.ant.types.PatternSet,155
org.apache.tools.ant.types.PatternSet.InvertedPatternSet,1
org.apache.tools.ant.types.PatternSet.NameEntry,14
org.apache.tools.ant.types.Permissions,9
org.apache.tools.ant.types.Permissions.MySM,3
org.apache.tools.ant.types.Permissions.Permission,8
org.apache.tools.ant.types.PropertySet,325
org.apache.tools.ant.types.PropertySet.BuiltinPropertySetName,Class contains less than 2 methods
org.apache.tools.ant.types.PropertySet.PropertyRef,7
org.apache.tools.ant.types.Quantifier,3
org.apache.tools.ant.types.Quantifier.Predicate,Class contains less than 2 methods
org.apache.tools.ant.types.RedirectorElement,247
org.apache.tools.ant.types.Reference,0
org.apache.tools.ant.types.RegularExpression,0
org.apache.tools.ant.types.Resource,246
org.apache.tools.ant.types.ResourceCollection,3
org.apache.tools.ant.types.ResourceFactory,Class contains less than 2 methods
org.apache.tools.ant.types.ResourceLocation,9
org.apache.tools.ant.types.Substitution,1
org.apache.tools.ant.types.TarFileSet,105
org.apache.tools.ant.types.TarScanner,Class contains less than 2 methods
org.apache.tools.ant.types.TimeComparison,8
org.apache.tools.ant.types.XMLCatalog,219
