3, 0.048611112
3, 0.18831168
3, 0.16071428
3, 0.375
3, 0.0
1, 0.0
3, 0.06928105
3, 0.12781955
2, 0.75
2, 0.17460318
3, 0.025735294
3, 0.046332046
2, 0.0
1, 0.0
3, 0.06593407
3, 0.1388889
3, 0.06967742
3, 0.75
1, 0.75
3, 0.022238513
3, 0.22222222
3, 0.024630541
1, 0.10909091
3, 0.06666667
3, 0.108024694
3, 0.107407406
2, 0.11904762
3, 0.6
1, 0.6666667
1, 0.0
3, 0.14444445
3, 0.13333334
1, 0.6666667
2, 0.20833333
1, 1.0
3, 0.5
1, 0.35714287
2, 0.33333334
3, 0.5
2, 0.10795455
3, 0.2
2, 0.25
2, 0.22222222
2, 0.4
3, 0.15873016
1, 0.20634921
3, 0.5
2, 0.33333334
3, 0.3888889
3, 0.3
3, 0.175
3, 0.21176471
3, 0.18
3, 0.083333336
2, 0.5
1, 0.5
3, 0.14285715
3, 0.33333334
2, 0.0
3, 0.0
2, 0.2777778
2, 1.0
2, 0.75
3, 0.13333334
3, 0.09090909
3, 0.4375
1, 0.083333336
2, 0.26923078
3, 0.5
3, 0.25
1, 0.6666667
2, 1.0
1, 0.0
1, 0.22222222
1, 0.39285713
3, 0.05090909
2, 0.08
3, 0.11375661
3, 0.26666668
3, 0.29166666
1, 0.5
2, 0.090277776
3, 0.11904762
3, 0.33333334
2, 0.0
2, 0.5
2, 0.4
3, 0.35
2, 0.3392857
3, 0.103174604
3, 0.39215687
3, 0.25925925
3, 0.08288044
3, 0.33333334
3, 0.06681035
2, 0.19753087
2, 0.30952382
2, 0.4
2, 0.15384616
2, 0.36
3, 0.116071425
3, 0.08909574
1, 0.6666667
3, 0.13333334
3, 0.6666667
3, 0.33333334
3, 0.22222222
2, 0.4375
3, 0.24074075
3, 0.07509881
3, 0.06904762
2, 0.21296297
3, 0.078125
1, 0.0
2, 0.34285715
3, 0.24615385
3, 0.084848486
2, 0.46666667
3, 0.16042781
3, 0.33333334
2, 0.0
2, 0.16666667
3, 0.066985644
1, 0.2
3, 0.15384616
3, 0.30952382
3, 0.093406595
3, 0.08068783
3, 0.062962964
3, 0.030025803
3, 0.02395078
2, 0.12987013
3, 0.2857143
2, 0.16042781
3, 0.16923077
2, 0.30952382
3, 0.375
3, 0.14473684
3, 0.19008264
1, 0.18803419
3, 0.08680555
2, 0.4
3, 0.22222222
2, 0.9512195
2, 0.5
3, 0.44444445
1, 0.6666667
3, 0.13461539
3, 0.16111112
2, 0.25757575
3, 0.11666667
2, 0.6666667
3, 0.33333334
3, 0.0640625
1, 0.4
3, 0.17307693
2, 0.11111111
3, 0.12571429
3, 0.09022556
2, 0.4375
3, 0.09151786
2, 0.30952382
1, 0.41666666
3, 0.040469207
3, 0.043703705
3, 1.0
3, 0.08134921
3, 0.2
3, 0.1574074
3, 0.07366072
3, 0.2777778
3, 0.07823129
2, 0.6666667
3, 0.23809524
3, 0.11574074
1, 0.15
2, 0.5
3, 0.25
3, 0.33333334
3, 0.20879121
2, 0.46666667
3, 0.07692308
3, 0.22222222
3, 0.375
1, 0.0
3, 0.04278075
3, 0.06965944
3, 0.04596491
1, 0.25
1, 0.0
2, 0.0
3, 0.5
3, 0.07795699
3, 0.33333334
2, 0.0
3, 0.0
2, 0.0
2, 0.0
2, 0.43333334
3, 0.5
2, 0.5
3, 0.2
2, 0.4375
2, 0.6666667
2, 0.21212122
