3, 0.07692307692307693
3, 0.2077922077922078
3, 0.1875
3, 0.75
3, 0.10421286031042129
3, 0.17647058823529413
2, 1.0
2, 0.25925925925925924
3, 0.060451977401129946
2, 1.0
2, 1.0
3, 0.10810810810810811
3, 0.2777777777777778
3, 0.13398692810457516
3, 0.75
1, 0.75
3, 0.028478057889822595
3, 0.2222222222222222
3, 0.125
1, 0.2
3, 0.13513513513513514
3, 0.1259259259259259
3, 0.11153846153846154
2, 0.11904761904761904
3, 0.75
1, 0.6666666666666666
3, 0.14942528735632185
2, 1.0
2, 1.0
3, 0.22448979591836735
1, 0.6666666666666666
2, 0.25
1, 1.0
3, 0.5
1, 0.35714285714285715
2, 0.3333333333333333
3, 0.5555555555555556
2, 0.1619047619047619
3, 0.25
2, 0.3333333333333333
2, 0.3055555555555556
2, 0.5
3, 0.20408163265306123
1, 0.24444444444444444
3, 0.5
2, 0.8
3, 0.5
3, 0.5
3, 0.21428571428571427
3, 0.24
1, 1.0
3, 0.25
3, 0.08333333333333333
3, 0.4166666666666667
2, 0.2777777777777778
2, 1.0
2, 1.0
3, 0.9166666666666666
1, 0.08333333333333333
2, 0.28846153846153844
3, 1.0
3, 0.3333333333333333
1, 0.6666666666666666
1, 0.2222222222222222
1, 0.39285714285714285
3, 0.056818181818181816
2, 0.08857142857142856
3, 0.12535612535612536
3, 0.4
3, 0.4
1, 0.5
2, 0.125
3, 0.12454212454212454
2, 0.5
2, 1.0
3, 0.35
2, 0.3392857142857143
3, 0.12531969309462915
3, 0.39215686274509803
3, 0.28888888888888886
3, 0.09375
3, 0.3333333333333333
3, 0.07863247863247863
2, 0.26666666666666666
2, 0.30952380952380953
2, 0.4
2, 0.15384615384615385
2, 0.36
3, 0.13405797101449277
3, 0.11347517730496454
1, 0.6666666666666666
3, 0.2222222222222222
3, 0.6666666666666666
3, 0.4166666666666667
3, 0.2222222222222222
2, 0.5
3, 0.24074074074074073
3, 0.07851239669421488
3, 0.13450292397660818
2, 0.25252525252525254
3, 0.08064516129032258
2, 0.42857142857142855
3, 0.24615384615384617
3, 0.09917355371900827
2, 0.4666666666666667
3, 0.19852941176470587
2, 0.16666666666666666
3, 0.11740890688259109
1, 0.2833333333333333
3, 0.18333333333333332
3, 0.30952380952380953
3, 0.11
3, 0.08823529411764706
3, 0.06568627450980392
3, 0.03211629479377958
3, 0.025525525525525526
3, 1.0
2, 0.12987012987012986
3, 0.4
2, 0.1875
3, 0.16923076923076924
2, 0.30952380952380953
3, 0.375
3, 0.18333333333333332
3, 0.22727272727272727
1, 0.24358974358974358
3, 0.4666666666666667
2, 0.4
3, 0.24074074074074073
2, 0.9512195121951219
2, 0.75
3, 0.4444444444444444
1, 0.6666666666666666
3, 0.15384615384615385
3, 0.16666666666666666
2, 0.2909090909090909
3, 0.12272727272727273
2, 0.6666666666666666
3, 0.3611111111111111
3, 0.065625
1, 0.4
3, 0.18681318681318682
2, 0.1111111111111111
3, 0.13095238095238096
3, 0.094896331738437
2, 0.5
3, 0.09523809523809523
2, 0.32142857142857145
1, 0.5
3, 0.05289256198347107
3, 0.04518518518518518
3, 1.0
3, 0.10256410256410256
3, 0.2222222222222222
3, 0.2
3, 0.07834101382488479
3, 0.29411764705882354
3, 0.14473684210526316
2, 0.6666666666666666
3, 0.25925925925925924
3, 0.13333333333333333
1, 0.24
2, 0.5
3, 0.25
3, 0.3333333333333333
3, 0.2087912087912088
2, 0.6666666666666666
3, 0.2
3, 0.25925925925925924
3, 0.375
1, 0.0
3, 0.044886363636363634
3, 0.09366391184573003
3, 0.05315315315315315
3, 0.08755760368663594
2, 0.43333333333333335
3, 0.5
2, 0.5
3, 0.21666666666666667
2, 0.5
2, 0.6666666666666666
2, 0.21212121212121213
3, 0.5
1, 1.0
1, 1.0
1, 0.5
1, 0.325
2, 0.4
3, 0.6666666666666666
3, 1.0
2, 0.6666666666666666
1, 1.0
1, 0.3142857142857143
3, 0.4
1, 0.47619047619047616
1, 0.3111111111111111
2, 0.6666666666666666
1, 0.6666666666666666
1, 0.5
2, 0.21875
3, 0.2818181818181818
3, 0.16470588235294117
3, 0.20625
3, 0.5
2, 0.6
2, 0.375
2, 0.3333333333333333
2, 1.0
1, 0.5
3, 0.07142857142857142
1, 0.5
3, 0.04824561403508772
3, 0.275
3, 0.11705685618729098
3, 0.2087912087912088
3, 0.16666666666666666
3, 0.0889423076923077
3, 0.1640625
3, 0.06612995974698102
3, 0.26
2, 0.36
3, 0.18333333333333332
3, 0.14935064935064934
2, 0.15625
2, 1.0
3, 0.10833333333333334
3, 0.09401709401709402
2, 0.25
2, 0.10526315789473684
2, 0.25
2, 0.3333333333333333
2, 0.125
2, 0.08
2, 0.11403508771929824
2, 0.1111111111111111
2, 0.1
2, 0.08695652173913043
2, 0.10526315789473684
2, 0.5
2, 0.16666666666666666
2, 0.13333333333333333
2, 0.20454545454545456
2, 0.8333333333333334
3, 0.11858974358974358
2, 0.5
1, 1.0
2, 0.5
1, 0.26666666666666666
1, 0.5
1, 0.5
1, 1.0
3, 0.10185185185185185
2, 0.3076923076923077
2, 0.25833333333333336
2, 0.17777777777777778
3, 0.1284722222222222
2, 0.16666666666666666
2, 0.14743589743589744
2, 0.2087912087912088
2, 1.0
2, 0.4
3, 0.08714596949891068
3, 0.075
2, 0.5
3, 0.07258064516129033
2, 1.0
2, 1.0
3, 0.23376623376623376
3, 0.2727272727272727
3, 0.6428571428571429
2, 0.6
1, 0.4583333333333333
1, 0.75
3, 0.2
3, 0.2833333333333333
2, 0.3333333333333333
3, 0.22077922077922077
2, 0.5555555555555556
2, 1.0
2, 0.5238095238095238
3, 0.13725490196078433
3, 0.16374269005847952
1, 0.2
2, 0.5
1, 0.0
1, 0.35714285714285715
1, 0.3333333333333333
3, 0.24242424242424243
3, 0.07957559681697612
2, 0.3
3, 0.16
3, 0.06707317073170732
3, 0.3125
2, 0.25
2, 0.2
3, 0.24242424242424243
3, 0.07692307692307693
3, 0.21428571428571427
3, 0.13333333333333333
1, 0.16666666666666666
3, 0.1323529411764706
3, 0.04123263888888889
1, 0.0
3, 0.13257575757575757
3, 0.09490740740740741
3, 0.16666666666666666
3, 0.18181818181818182
3, 0.1875
2, 0.2
3, 0.05013077593722755
1, 0.0310445580715851
3, 0.23958333333333334
3, 0.22857142857142856
3, 0.24285714285714285
3, 0.06666666666666667
2, 1.0
3, 0.2222222222222222
2, 0.2857142857142857
3, 0.05564387917329094
3, 0.15384615384615385
2, 0.5
3, 0.20833333333333334
3, 0.18181818181818182
3, 0.1590909090909091
2, 0.25
3, 0.21568627450980393
3, 0.10555555555555556
2, 0.14444444444444443
3, 0.17532467532467533
3, 0.17857142857142858
2, 0.16666666666666666
3, 0.3333333333333333
2, 0.3333333333333333
1, 1.0
1, 0.08097165991902834
1, 0.6666666666666666
1, 0.6666666666666666
3, 0.17293233082706766
3, 0.039886039886039885
2, 0.2857142857142857
3, 0.13333333333333333
3, 0.32142857142857145
3, 0.1015625
3, 0.36666666666666664
2, 0.12418300653594772
2, 0.2013888888888889
2, 0.6363636363636364
3, 0.3333333333333333
3, 0.12894736842105264
3, 0.25
2, 0.2857142857142857
2, 1.0
3, 0.55
3, 1.0
3, 0.08333333333333333
2, 1.0
1, 1.0
3, 0.23809523809523808
2, 0.3333333333333333
3, 0.14444444444444443
3, 0.25
3, 0.25
3, 0.08465608465608465
2, 0.11851851851851852
2, 0.6666666666666666
3, 0.4166666666666667
3, 0.13043478260869565
2, 0.3333333333333333
3, 0.6666666666666666
2, 0.16666666666666666
3, 0.11956521739130435
2, 0.5
2, 0.5
2, 0.6666666666666666
3, 0.358974358974359
1, 0.6
1, 0.20833333333333334
3, 0.5
3, 0.13333333333333333
2, 0.3333333333333333
1, 0.3333333333333333
2, 0.2857142857142857
1, 0.6666666666666666
2, 1.0
2, 0.4
2, 0.5
2, 0.25
1, 0.23809523809523808
2, 1.0
2, 0.75
1, 0.28205128205128205
2, 0.14705882352941177
1, 0.5
2, 0.30952380952380953
2, 0.25
1, 0.3333333333333333
2, 0.1590909090909091
2, 0.35
2, 0.24731182795698925
1, 0.3333333333333333
1, 0.25333333333333335
1, 0.2
1, 0.23636363636363636
2, 0.24242424242424243
2, 0.8888888888888888
1, 0.5
2, 1.0
2, 0.25
2, 0.25
2, 0.625
2, 0.2125
2, 0.19444444444444445
2, 1.0
2, 1.0
2, 1.0
2, 0.35714285714285715
1, 0.2909090909090909
1, 0.34375
2, 1.0
1, 0.20238095238095238
1, 1.0
2, 1.0
1, 0.6
2, 1.0
2, 0.23333333333333334
2, 0.6666666666666666
3, 0.6
2, 0.2
3, 0.2222222222222222
3, 0.3333333333333333
3, 0.2777777777777778
2, 0.6666666666666666
2, 0.6666666666666666
3, 0.3611111111111111
2, 0.3541666666666667
1, 0.6666666666666666
3, 0.39285714285714285
2, 0.5714285714285714
2, 0.21428571428571427
1, 1.0
3, 0.5
1, 0.625
1, 0.5454545454545454
2, 0.8
1, 0.6
3, 0.4166666666666667
3, 0.07017543859649122
2, 0.525
1, 1.0
1, 0.5833333333333334
2, 0.275
2, 0.28888888888888886
2, 0.42857142857142855
